id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,sentiment_probs,emotion,emotion_probs,month,juicio
1404325565008646145,1404325565008646145,2021-06-14 03:31:20 -03,2021-06-14,03:31:20,-300,499631052,quique_k,Quique Kierszenbaum,,"Iglesia La Candelaria en #PuntadelEste notificada por casamiento que incumplía protocolos. #LibertadResponsable
https://t.co/2lFAASWCKY via @portalmvd",es,['portalmvd'],['http://m.uy/uc789252'],[],0,0,1,"['puntadeleste', 'libertadresponsable']",[],https://twitter.com/Quique_K/status/1404325565008646145,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.059608764946460724, 'NEU': 0.9236213564872742, 'POS': 0.01676986739039421}",others,"{'others': 0.9444955587387085, 'joy': 0.005898187402635813, 'sadness': 0.008607594296336174, 'anger': 0.010752081871032715, 'surprise': 0.01907353848218918, 'disgust': 0.006138448603451252, 'fear': 0.005034700967371464}",2021-06,NEU
1404200868094873605,1404200868094873605,2021-06-13 19:15:50 -03,2021-06-13,19:15:50,-300,792233472,taniadelche,Tania del Che,,"El gobierno de #PerillasInepto entiende que la gente no se cuida porque es estúpida.
Lxs caranchxs entendemos que el gobierno es estúpido por sostener una teoría estúpida acerca de una utópica #LibertadResponsable.

Campeones mundiales de muertes por millón de hab. 2021. https://t.co/8TF2zESmXg",es,[],[],['https://pbs.twimg.com/tweet_video_thumb/E3y5PXIWEAM0vdM.jpg'],0,0,1,"['perillasinepto', 'libertadresponsable']",[],https://twitter.com/taniadelche/status/1404200868094873605,,,1,https://pbs.twimg.com/tweet_video_thumb/E3y5PXIWEAM0vdM.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9979498982429504, 'NEU': 0.0015505002811551094, 'POS': 0.0004996057832613587}",anger,"{'others': 0.011309336870908737, 'joy': 0.0024734544567763805, 'sadness': 0.005794481374323368, 'anger': 0.9127216935157776, 'surprise': 0.0014051152393221855, 'disgust': 0.06406228989362717, 'fear': 0.00223362329415977}",2021-06,NEG
1404196443464912897,1404177405883858947,2021-06-13 18:58:15 -03,2021-06-13,18:58:15,-300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,@locoyo222422 Llp tendría que haber mandado a la republicana a la rambla? Eso es lo que quiere el Fa? Si no nos ponemos las pilas esto no termina más.  #libertadresponsable,es,['locoyo222422'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1404196443464912897,,,0,,,,,,,,"{'user_id': '800298861516374016', 'username': 'locoyo222422'}",,,,,NEG,"{'NEG': 0.9956797361373901, 'NEU': 0.0034434387926012278, 'POS': 0.0008768020197749138}",anger,"{'others': 0.35586652159690857, 'joy': 0.004299645312130451, 'sadness': 0.012141793966293335, 'anger': 0.4573667645454407, 'surprise': 0.03836173936724663, 'disgust': 0.1205722764134407, 'fear': 0.011391242034733295}",2021-06,NEG
1404168081006632961,1404168081006632961,2021-06-13 17:05:33 -03,2021-06-13,17:05:33,-300,148165766,robepe16,Rodrigo Benítez,,La #LibertadResponsable en #Melo https://t.co/JuiRHuVlyI,es,[],[],[],0,0,0,"['libertadresponsable', 'melo']",[],https://twitter.com/Robepe16/status/1404168081006632961,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1404167949066383360/pu/img/5k6KtjSEhuGlmmp8.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.006520880851894617, 'NEU': 0.9192067384719849, 'POS': 0.07427242398262024}",others,"{'others': 0.9710091352462769, 'joy': 0.012412261217832565, 'sadness': 0.0023166907485574484, 'anger': 0.001573687419295311, 'surprise': 0.009454897604882717, 'disgust': 0.0010067671537399292, 'fear': 0.0022266770247370005}",2021-06,NEU
1403987666614591491,1403847036605194241,2021-06-13 05:08:39 -03,2021-06-13,05:08:39,-300,1709612822,gracielagauna3,gracielagauna 🇺🇾💚🇦🇷,,"@tengountigre @LuisLacallePou
@DrDanielSalinas
Fracaso su #LibertadResponsable Y son de clase no de la mía #loscaranchos tomen nota",es,"['tengountigre', 'luislacallepou', 'drdanielsalinas']",[],[],0,0,4,"['libertadresponsable', 'loscaranchos']",[],https://twitter.com/gracielagauna3/status/1403987666614591491,,,0,,,,,,,,"{'user_id': '1361675141323902976', 'username': 'tengountigre'}",,,,,NEG,"{'NEG': 0.971701443195343, 'NEU': 0.025997618213295937, 'POS': 0.0023009295109659433}",anger,"{'others': 0.06918169558048248, 'joy': 0.006856386549770832, 'sadness': 0.007905477657914162, 'anger': 0.7744311690330505, 'surprise': 0.0032332097180187702, 'disgust': 0.1336555927991867, 'fear': 0.004736508708447218}",2021-06,NEG
1403711008477220864,1403711008477220864,2021-06-12 10:49:18 -03,2021-06-12,10:49:18,-300,66376859,lylipe,Lylian,,"Debemos ayudar a niños y jóvenes a entender la cultura del esfuerzo y el trabajo , que comprendan su valor y que se preparen para el momento en el que  libremente desean iniciar su vida laboral. #Libertad #libertadresponsable #democracy #virtud",es,[],[],[],1,0,0,"['libertad', 'libertadresponsable', 'democracy', 'virtud']",[],https://twitter.com/Lylipe/status/1403711008477220864,,https://twitter.com/centresourcecs/status/1403362910676557827,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.005296999588608742, 'NEU': 0.8988692164421082, 'POS': 0.09583371132612228}",others,"{'others': 0.7638416290283203, 'joy': 0.22338742017745972, 'sadness': 0.002633812604472041, 'anger': 0.0029308153316378593, 'surprise': 0.004672120790928602, 'disgust': 0.0013082827208563685, 'fear': 0.0012257671914994717}",2021-06,NEU
1403483745529774080,1403436616174145542,2021-06-11 19:46:15 -03,2021-06-11,19:46:15,-300,2547053424,alicia0576,Alicia,,"@AltaFachaUy Quién lo hubiera inaginado🤔
#libertadresponsable no hinchen más con confinamiento😉",es,['altafachauy'],[],[],0,0,3,['libertadresponsable'],[],https://twitter.com/Alicia0576/status/1403483745529774080,,,0,,,,,,,,"{'user_id': '125762849', 'username': 'AltaFachaUy'}",,,,,NEU,"{'NEG': 0.09855039417743683, 'NEU': 0.894402265548706, 'POS': 0.007047363556921482}",others,"{'others': 0.822482705116272, 'joy': 0.009787475690245628, 'sadness': 0.007108751218765974, 'anger': 0.05648932233452797, 'surprise': 0.07239635288715363, 'disgust': 0.025371745228767395, 'fear': 0.006363610737025738}",2021-06,NEU
1402749325197955075,1402749325197955075,2021-06-09 19:07:55 -03,2021-06-09,19:07:55,-300,1369462947207057412,vlyofdespair,elVlyo,,de esto salimes todes juntes! #libertadResponsable #quedateEnCasa #2mts,es,[],[],[],0,0,0,"['libertadresponsable', 'quedateencasa', '2mts']",[],https://twitter.com/vlyofdespair/status/1402749325197955075,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.0616646409034729, 'NEU': 0.7790074944496155, 'POS': 0.15932787954807281}",joy,"{'others': 0.2179163247346878, 'joy': 0.6565831303596497, 'sadness': 0.022162871435284615, 'anger': 0.05514715611934662, 'surprise': 0.02878294698894024, 'disgust': 0.011207500472664833, 'fear': 0.008200032636523247}",2021-06,POS
1402748826616840192,1402748826616840192,2021-06-09 19:05:56 -03,2021-06-09,19:05:56,-300,403802054,henrynoboaa,Henry Noboa A,,"#Uruguay @LuisLacallePou Primer país de la región en realizar vacunación #VacunaCOVID19 a menores de edad en edades comprendidas entre los 16 a 17 años. 670 jóvenes se vacunaron hoy.
Cc. @WHO @opsoms #LibertadResponsable @UNESCO_es @ONU_es 🌐🕊",es,"['luislacallepou', 'who', 'opsoms', 'unesco_es', 'onu_es']",[],[],0,0,0,"['uruguay', 'vacunacovid19', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1402748826616840192,,https://twitter.com/HenryNoboaA/status/1402747526101491712,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.009541734121739864, 'NEU': 0.9556373953819275, 'POS': 0.0348207913339138}",others,"{'others': 0.8503755927085876, 'joy': 0.14104177057743073, 'sadness': 0.0013324138708412647, 'anger': 0.0014983882429078221, 'surprise': 0.004156743176281452, 'disgust': 0.0008280092151835561, 'fear': 0.0007669571205042303}",2021-06,NEU
1402747526101491712,1402747526101491712,2021-06-09 19:00:46 -03,2021-06-09,19:00:46,-300,403802054,henrynoboaa,Henry Noboa A,,"#Uruguay con el Cable CyberSubmarino más grande del mundo, una apuesta total del gobierno de la #LibertadResponsable del Presidente @LuisLacallePou
Cc. @ONU_es @pnud @UNESCO_es @UNESCO @OEA_oficial @OEA_Cyber @JoeBiden @SecBlinken @antonioguterres @Almagro_OEA2015 @LassoGuillermo",es,"['luislacallepou', 'onu_es', 'pnud', 'unesco_es', 'unesco', 'oea_oficial', 'oea_cyber', 'joebiden', 'secblinken', 'antonioguterres', 'almagro_oea2015', 'lassoguillermo']",[],[],0,0,1,"['uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1402747526101491712,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,POS,"{'NEG': 0.00729443971067667, 'NEU': 0.3081490695476532, 'POS': 0.6845565438270569}",others,"{'others': 0.49326613545417786, 'joy': 0.4845249354839325, 'sadness': 0.0020731668919324875, 'anger': 0.002770011080428958, 'surprise': 0.014118081890046597, 'disgust': 0.001718926359899342, 'fear': 0.0015287798596546054}",2021-06,POS
1402594968523448325,1402594968523448325,2021-06-09 08:54:34 -03,2021-06-09,08:54:34,-300,190302035,gascossia,Gastón Cossia,,"Un explícito respaldo al esfuerzo sostenido, al trabajo y a la coherencia del Gobierno del Presidente @LuisLacallePou
Solo nos compromete más y nos obliga mentener el rumbo firme.
#LibertadResponsable",es,['luislacallepou'],[],[],0,3,17,['libertadresponsable'],[],https://twitter.com/gascossia/status/1402594968523448325,,https://twitter.com/AldoLema_uy/status/1402410276004241408,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.013868823647499084, 'NEU': 0.9243044257164001, 'POS': 0.061826758086681366}",others,"{'others': 0.5893669128417969, 'joy': 0.39342185854911804, 'sadness': 0.003142597386613488, 'anger': 0.0030521878506988287, 'surprise': 0.008219750598073006, 'disgust': 0.0015669208951294422, 'fear': 0.0012297836365178227}",2021-06,NEU
1401920875679596546,1401919383098716161,2021-06-07 12:15:57 -03,2021-06-07,12:15:57,-300,403802054,henrynoboaa,Henry Noboa A,,"@WHO @DrTedros #LibertadResponsable ✅
#Uruguay 🇺🇾✅
 @LuisLacallePou ✅",und,"['who', 'drtedros', 'luislacallepou']",[],[],0,0,0,"['libertadresponsable', 'uruguay']",[],https://twitter.com/HenryNoboaA/status/1401920875679596546,,,0,,,,,,,,"{'user_id': '14499829', 'username': 'WHO'}",,,,,NEU,"{'NEG': 0.007905063219368458, 'NEU': 0.9770177602767944, 'POS': 0.015077168121933937}",others,"{'others': 0.8643596768379211, 'joy': 0.12546128034591675, 'sadness': 0.0020437929779291153, 'anger': 0.0021645992528647184, 'surprise': 0.004129998851567507, 'disgust': 0.0011269472306594253, 'fear': 0.0007137825596146286}",2021-06,NEU
1401894846542065667,1401892182295040000,2021-06-07 10:32:32 -03,2021-06-07,10:32:32,-300,403802054,henrynoboaa,Henry Noboa A,,"#Ecuador @LassoGuillermo @UNICEFenEspanol @UNESCO_es Sistemas ordenados, puntuales, limpios ,articulados en circuitos por instituciones educativas.
La máxima del #Uruguay #LibertadResponsable debe ser adaptada en cada contexto para elevar la civilización y erradicar la pandemia🕊",es,"['lassoguillermo', 'unicefenespanol', 'unesco_es']",[],[],0,0,0,"['ecuador', 'uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1401894846542065667,,,0,,,,,,,,"{'user_id': '403802054', 'username': 'HenryNoboaA'}",,,,,NEU,"{'NEG': 0.00644872710108757, 'NEU': 0.9787319898605347, 'POS': 0.014819283038377762}",others,"{'others': 0.9144875407218933, 'joy': 0.07464108616113663, 'sadness': 0.001262643258087337, 'anger': 0.0035121727269142866, 'surprise': 0.003844470949843526, 'disgust': 0.0012456157710403204, 'fear': 0.0010065834503620863}",2021-06,NEU
1401749999529172992,1401749999529172992,2021-06-07 00:56:57 -03,2021-06-07,00:56:57,-300,403802054,henrynoboaa,Henry Noboa A,,"🕊@ONU_es @pnud @UNESCO_es @UNESCO Desde siempre son las “filosofías”,paradigmas o modos de pensamiento aquellos que modelan las sociedades. Así es un logro de civilización el que un Presidente tome la iniciativa mundial #LibertadResponsable con éxito frente al embate #COVIDー19",es,"['onu_es', 'pnud', 'unesco_es', 'unesco']",[],[],0,0,0,"['libertadresponsable', 'covidー19']",[],https://twitter.com/HenryNoboaA/status/1401749999529172992,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.08644326776266098, 'NEU': 0.8511301875114441, 'POS': 0.06242648512125015}",joy,"{'others': 0.29231739044189453, 'joy': 0.6916970014572144, 'sadness': 0.0032785944640636444, 'anger': 0.003825235879048705, 'surprise': 0.005655728746205568, 'disgust': 0.001915134023874998, 'fear': 0.0013109405990689993}",2021-06,POS
1401714737113600000,1401661352205238275,2021-06-06 22:36:50 -03,2021-06-06,22:36:50,-300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@OmarSenande @parreshia Ojalá la gente empieze a cuidarse, cuando leo que hay un porcentaje de trabajadores de la salud que no se vacunan me hierve p sangre. Después se las quiere adjudicar al gobierno. #libertadresponsable",es,"['omarsenande', 'parreshia']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1401714737113600000,,,0,,,,,,,,"{'user_id': '2362903020', 'username': 'OmarSenande'}",,,,,NEG,"{'NEG': 0.9968118071556091, 'NEU': 0.002362776780501008, 'POS': 0.0008254151325672865}",anger,"{'others': 0.027033964172005653, 'joy': 0.00497292447835207, 'sadness': 0.01886270008981228, 'anger': 0.7944926619529724, 'surprise': 0.00568783562630415, 'disgust': 0.14067256450653076, 'fear': 0.008277307264506817}",2021-06,NEG
1401653975502446597,1401653975502446597,2021-06-06 18:35:23 -03,2021-06-06,18:35:23,-300,1164537263390433280,no_mecalmonada,Yogui 🌱,,"Otra muestra + d q al #PeorGobiernoDeLaHistoria y al #peorpresidenteselahistoria no les importamos. Pero después @LuisLacallePou nos habla d #libertadresponsable d muertes q se podían haber evitado con otras conductas, culpando a la gente obviamente. #GobiernoDeLaMuerte",es,['luislacallepou'],[],[],0,0,2,"['peorgobiernodelahistoria', 'peorpresidenteselahistoria', 'libertadresponsable', 'gobiernodelamuerte']",[],https://twitter.com/No_MeCalmoNada/status/1401653975502446597,,https://twitter.com/M24radio/status/1401569572466171905,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9987452030181885, 'NEU': 0.0005944036529399455, 'POS': 0.0006603817455470562}",anger,"{'others': 0.011743254028260708, 'joy': 0.003631988540291786, 'sadness': 0.013452231884002686, 'anger': 0.809357762336731, 'surprise': 0.0023044024128466845, 'disgust': 0.1552986353635788, 'fear': 0.0042116655968129635}",2021-06,NEG
1401652164263661568,1401652164263661568,2021-06-06 18:28:12 -03,2021-06-06,18:28:12,-300,403802054,henrynoboaa,Henry Noboa A,,"#Ecuador #Quito #Guayaquil Personas que se aglutinan en número de 300, 500, 1000  definitivamente ni con multa acatan medidas de seguridad y salud comunitaria. #LibertadResponsable #Etica
#Covid 
Cc. @ONU_es @pnud @UNESCO @UNESCO_es @opsoms @WHO 
Principios y valores ...⚜️ 🌐🕊",es,"['onu_es', 'pnud', 'unesco', 'unesco_es', 'opsoms', 'who']",[],[],0,0,0,"['ecuador', 'quito', 'guayaquil', 'libertadresponsable', 'etica', 'covid']",[],https://twitter.com/HenryNoboaA/status/1401652164263661568,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.05134674906730652, 'NEU': 0.9412229061126709, 'POS': 0.007430232595652342}",others,"{'others': 0.8363792896270752, 'joy': 0.013468367978930473, 'sadness': 0.0137094184756279, 'anger': 0.1110113114118576, 'surprise': 0.004588011186569929, 'disgust': 0.018654875457286835, 'fear': 0.002188826212659478}",2021-06,NEU
1401590711041015810,1401311781704851461,2021-06-06 14:24:00 -03,2021-06-06,14:24:00,-300,486214230,costaball,César Costa,,"@gonzamoratorio Hay que recordar que la pandemia se la controlo gracias a la ciencia, información compartida por la #OMS y #MSP de cada país y también gracias a la #libertadResponsable. 
Cada persona que se cuido y uso condón ayudo a detener el #Sida sin necesidad de represión o cuarentena",es,['gonzamoratorio'],[],[],0,0,1,"['oms', 'msp', 'libertadresponsable', 'sida']",[],https://twitter.com/Costaball/status/1401590711041015810,,,0,,,,,,,,"{'user_id': '891644299', 'username': 'gonzamoratorio'}",,,,,NEU,"{'NEG': 0.0037470273673534393, 'NEU': 0.5175873637199402, 'POS': 0.4786655306816101}",others,"{'others': 0.5796765685081482, 'joy': 0.38404685258865356, 'sadness': 0.007191111333668232, 'anger': 0.018006570637226105, 'surprise': 0.006251321639865637, 'disgust': 0.003762944135814905, 'fear': 0.0010646535083651543}",2021-06,NEU
1401276808058871812,1401276808058871812,2021-06-05 17:36:40 -03,2021-06-05,17:36:40,-300,403802054,henrynoboaa,Henry Noboa A,,"@ONU_es @pnud @opsoms @WHO @antonioguterres @OEA_oficial @Almagro_OEA2015 En #Ecuador 🇪🇨El Plan de Desarrollo Educativo va progresando
#JuntosLoLogramos en consonancia con la ética experiencial del #Uruguay 🇺🇾🌿@LuisLacallePou 
#LibertadResponsable aplicable en cualquier contexto",es,"['onu_es', 'pnud', 'opsoms', 'who', 'antonioguterres', 'oea_oficial', 'almagro_oea2015', 'luislacallepou']",[],[],0,0,0,"['ecuador', 'juntoslologramos', 'uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1401276808058871812,,https://twitter.com/LassoGuillermo/status/1400265436143435779,0,,,,,,,,"{'user_id': '119844526', 'username': 'ONU_es'}",,,,,NEU,"{'NEG': 0.004172435030341148, 'NEU': 0.9324841499328613, 'POS': 0.06334342807531357}",others,"{'others': 0.7058934569358826, 'joy': 0.2832139730453491, 'sadness': 0.00198885565623641, 'anger': 0.0027992166578769684, 'surprise': 0.004003485664725304, 'disgust': 0.0012471610680222511, 'fear': 0.0008538480615243316}",2021-06,NEU
1400985357236195331,1400985357236195331,2021-06-04 22:18:32 -03,2021-06-04,22:18:32,-300,1257860089,juniordibujador,Junior,,"Libertad responsable
JOSÉ MARTÍN ""pelado"" CÁCERES SILVA
Lápiz color / 2021.
#pelado #PeladoCáceres #MartínCáceres #AUF #EliminatoriasQatar2022 #LibertadResponsable https://t.co/ILWIVAinMr",es,[],[],['https://pbs.twimg.com/media/E3FMVbDXIAAGlLg.jpg'],0,0,10,"['pelado', 'peladocáceres', 'martíncáceres', 'auf', 'eliminatoriasqatar2022', 'libertadresponsable']",[],https://twitter.com/Juniordibujador/status/1400985357236195331,,,1,https://pbs.twimg.com/media/E3FMVbDXIAAGlLg.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.10397066920995712, 'NEU': 0.8910430669784546, 'POS': 0.004986326675862074}",others,"{'others': 0.9649078845977783, 'joy': 0.025800548493862152, 'sadness': 0.0013080488424748182, 'anger': 0.0014753327704966068, 'surprise': 0.004843750037252903, 'disgust': 0.0009016245603561401, 'fear': 0.0007628115126863122}",2021-06,NEU
1400981030568333312,1400972582824906753,2021-06-04 22:01:21 -03,2021-06-04,22:01:21,-300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,@AngleAngal @ferchu1001 Cuídate del covicho #libertadresponsable,es,"['angleangal', 'ferchu1001']",[],[],1,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1400981030568333312,,,0,,,,,,,,"{'user_id': '1143573043031269378', 'username': 'AngleAngal'}",,,,,NEG,"{'NEG': 0.8330007791519165, 'NEU': 0.15264013409614563, 'POS': 0.014359132386744022}",others,"{'others': 0.5366350412368774, 'joy': 0.025648223236203194, 'sadness': 0.01923624984920025, 'anger': 0.32326754927635193, 'surprise': 0.024529773741960526, 'disgust': 0.05571236088871956, 'fear': 0.014970826916396618}",2021-06,NEG
1400957629187379214,1400957629187379214,2021-06-04 20:28:21 -03,2021-06-04,20:28:21,-300,403802054,henrynoboaa,Henry Noboa A,,"#Uruguay 🇺🇾🌿 Principio Ético
#LibertadResponsable @LuisLacallePou 
atraviesa transversal,longitudinal, vertical y horizontalmente toda la logística en salud,movilidad,comercio,educación,etc para el control y erradicación del #Covid_19.

Cc. @UNESCO_es @opsoms @WHO @ONU_es @pnud",es,"['luislacallepou', 'unesco_es', 'opsoms', 'who', 'onu_es', 'pnud']",[],[],0,0,0,"['uruguay', 'libertadresponsable', 'covid_19']",[],https://twitter.com/HenryNoboaA/status/1400957629187379214,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.008810505270957947, 'NEU': 0.9718142151832581, 'POS': 0.019375381991267204}",others,"{'others': 0.9342852234840393, 'joy': 0.0539492629468441, 'sadness': 0.0016250197077170014, 'anger': 0.0038171487394720316, 'surprise': 0.003839450655505061, 'disgust': 0.001337146502919495, 'fear': 0.0011467215372249484}",2021-06,NEU
1400860904644919297,1400847498193866755,2021-06-04 14:04:01 -03,2021-06-04,14:04:01,-300,528964813,tiobarba76,Diego 🐍,,"@BautiGilC Lo veo a diario con mis hijas adolescentes, entiendo la complejidad del caso y pregono la vuelta a clases, pero también entiendo que en este momento y por lo que mencionamos anteriormente, hay que hacer un esfuerzo adicional por el bien de todos. #Libertadresponsable",es,['bautigilc'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/TioBarba76/status/1400860904644919297,,,0,,,,,,,,"{'user_id': '1044198013328117760', 'username': 'BautiGilC'}",,,,,NEU,"{'NEG': 0.2119029015302658, 'NEU': 0.7749221920967102, 'POS': 0.013174887746572495}",others,"{'others': 0.8759639859199524, 'joy': 0.04259422421455383, 'sadness': 0.024120697751641273, 'anger': 0.032219719141721725, 'surprise': 0.0140879200771451, 'disgust': 0.0057501900009810925, 'fear': 0.005263259634375572}",2021-06,NEU
1400832639100149760,1400832639100149760,2021-06-04 12:11:42 -03,2021-06-04,12:11:42,-300,27290145,rrsoca,Ricardo Soca,,"También seguimos siendo el país del mundo con más muertes por covid-19 por millón de habitantes.
#LibertadResponsable
#GobiernoAnticiencia https://t.co/rKroHZunCQ",es,[],[],['https://pbs.twimg.com/media/E3DBvBzWYAMVjN9.jpg'],0,2,1,"['libertadresponsable', 'gobiernoanticiencia']",[],https://twitter.com/rrsoca/status/1400832639100149760,,,1,https://pbs.twimg.com/media/E3DBvBzWYAMVjN9.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9950417876243591, 'NEU': 0.004136171657592058, 'POS': 0.0008220211020670831}",anger,"{'others': 0.2841540575027466, 'joy': 0.008647472597658634, 'sadness': 0.014230359345674515, 'anger': 0.6006003022193909, 'surprise': 0.010885002091526985, 'disgust': 0.07265771925449371, 'fear': 0.008825145661830902}",2021-06,NEG
1400796236056338432,1400784865151291392,2021-06-04 09:47:02 -03,2021-06-04,09:47:02,-300,4441597523,marianellavale8,Marianella Valentin,,"@anabellpodest Hola Anabell. Buen viernes para ti. 
#HayOrdenDeNoAflojar 
#LibertadResponsable 
#CuidemonosSabemosComoHacerlo
#VamosASalirAdelante",es,['anabellpodest'],[],[],2,0,1,"['hayordendenoaflojar', 'libertadresponsable', 'cuidemonossabemoscomohacerlo', 'vamosasaliradelante']",[],https://twitter.com/MarianellaVale8/status/1400796236056338432,,,0,,,,,,,,"{'user_id': '1055594836923957255', 'username': 'anabellpodest'}",,,,,POS,"{'NEG': 0.0012431517243385315, 'NEU': 0.11592735350131989, 'POS': 0.882829487323761}",others,"{'others': 0.6508073806762695, 'joy': 0.3329174518585205, 'sadness': 0.003135974518954754, 'anger': 0.002197628142312169, 'surprise': 0.0075067481957376, 'disgust': 0.0014089751057326794, 'fear': 0.0020258661825209856}",2021-06,POS
1400572620530143236,1400570711845056527,2021-06-03 18:58:28 -03,2021-06-03,18:58:28,-300,162514383,kentbrockmanuy,Kent Brockman,,@tuquegarcia @EscipionProsper @TelemundoUY Ah pero si están 4hs esperando en la puerta eso quiere decir que se reduce la movilidad #libertadresponsable https://t.co/Rcbe8ciWHY,es,"['tuquegarcia', 'telemundouy']",[],['https://pbs.twimg.com/tweet_video_thumb/E2_VXo5XIAYzvP_.jpg'],0,0,1,['libertadresponsable'],[],https://twitter.com/kentbrockmanuy/status/1400572620530143236,,,1,https://pbs.twimg.com/tweet_video_thumb/E2_VXo5XIAYzvP_.jpg,,,,,,,"{'user_id': '992373229', 'username': 'tuquegarcia'}",,,,,NEG,"{'NEG': 0.9667565226554871, 'NEU': 0.02940536104142666, 'POS': 0.003838156582787633}",others,"{'others': 0.4619472324848175, 'joy': 0.014823023229837418, 'sadness': 0.012206134386360645, 'anger': 0.3917439877986908, 'surprise': 0.03978555649518967, 'disgust': 0.07032226026058197, 'fear': 0.009171709418296814}",2021-06,NEG
1400148758323675141,1400148758323675141,2021-06-02 14:54:12 -03,2021-06-02,14:54:12,-300,156784330,jimenainciarte,Jimena Maria,,"Tal cual @IsabelRosso2 !!
#MiPresidente
#LibertadResponsable
Que afortunados somos!! 🇺🇾🙌💙💪",es,['isabelrosso2'],[],[],0,0,0,"['mipresidente', 'libertadresponsable']",[],https://twitter.com/JimenaInciarte/status/1400148758323675141,,https://twitter.com/IsabelRosso2/status/1399886370525560832,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.004163053352385759, 'NEU': 0.8855732083320618, 'POS': 0.11026366800069809}",joy,"{'others': 0.016810793429613113, 'joy': 0.9780232310295105, 'sadness': 0.0007387629593722522, 'anger': 0.0004525149997789413, 'surprise': 0.003121773013845086, 'disgust': 0.0004894784069620073, 'fear': 0.00036353341420181096}",2021-06,POS
1400133236609724416,1398037881717936139,2021-06-02 13:52:31 -03,2021-06-02,13:52:31,-300,625758038,mechialvarez1,mechi alvarez 🐍🇺🇾👠💄,,"@MSPUruguay @LuisLacallePou Arriba Presidente @LuisLacallePou , sigamos por la linea de la #LibertadResponsable. Vamoos 💪💪",es,"['mspuruguay', 'luislacallepou', 'luislacallepou']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/mechialvarez1/status/1400133236609724416,,,0,,,,,,,,"{'user_id': '3305529657', 'username': 'MSPUruguay'}",,,,,NEU,"{'NEG': 0.0074088419787585735, 'NEU': 0.6387935876846313, 'POS': 0.3537974953651428}",joy,"{'others': 0.10778609663248062, 'joy': 0.8767520189285278, 'sadness': 0.001326132332906127, 'anger': 0.0020770400296896696, 'surprise': 0.009571131318807602, 'disgust': 0.0013286032481119037, 'fear': 0.0011590218637138605}",2021-06,POS
